"得意先ｺｰﾄﾞ","得意先名１","得意先名２","得意先名略称","得意先名索引","郵便番号","住所１","住所２","住所３","電話番号","ＦＡＸ番号","取引区分名","請求先ｺｰﾄﾞ","請求先名","請求先区分名","担当者ｺｰﾄﾞ","担当者名","締日１","締日２","締日３","入金日１","入金日２","入金日３","入金ｻｲｸﾙ１","入金ｻｲｸﾙ名１","入金ｻｲｸﾙ２","入金ｻｲｸﾙ名２","入金ｻｲｸﾙ３","入金ｻｲｸﾙ名３","入金条件１","入金条件名１","入金条件２","入金条件名２","入金条件３","入金条件名３","与信限度額"
"200461","株式会社　トラム","","㈱トラム","ﾄﾗﾑ","107-0052","東京都港区","赤坂6-4-9","MNビル2F","03-5545-6355","03-3583-6354","","200461","㈱トラム","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200462","株式会社　カタヤマ","","㈱カタヤマ","ｶﾀﾔﾏ","700-0822","岡山県岡山市","表町1-10-17","","086-223-7890","086-232-6545","","200462","㈱カタヤマ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200463","アイテック阪急阪神　株式会社","","アイテック阪急阪神㈱","ｱｲﾃｯｸﾊ","553-0001","大阪府大阪市福島区","海老江1-1-31","阪神野田センタービル12F","06-6347-0392","06-6530-4702","","200463","アイテック阪急阪神㈱","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200464","ヴォーグインターナショナル","","ｳﾞｫｰｸﾞｲﾝﾀｰﾅｼｮﾅﾙ","ｳﾞｫｰｸﾞ","566-0055","大阪府摂津市","新在家1-21-1","","06-6827-0307","06-6827-0319","","200464","ｳﾞｫｰｸﾞｲﾝﾀｰﾅｼｮﾅﾙ","通常","000011","三島",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200465","株式会社　Because","","㈱Because","ﾋﾞｺｰｽﾞ","591-8036","大阪府堺市北区","百舌鳥本町1-6-1","","072-259-5292","072-220-9906","","200465","㈱Because","通常","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200466","株式会社　e SPORTS","","㈱e SPORTS","ｲｰｽﾎﾟｰ","500-8842","岐阜県岐阜市","金町4丁目30","明治安田生命ビル6階","050-3531-4458","058-214-4519","","200466","㈱e SPORTS","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200467","有限会社　クラージュ","","㈲クラージュ","ｸﾗｰｼﾞｭ","602-8157","京都府京都市上京区","小山町889-3","カーネギー丸太町2-A","075-468-9494","075-468-9293","","200467","㈲クラージュ","通常","000011","三島",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",300000
"200468","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ徳島ｸﾚﾒﾝﾄﾌﾟﾗｻﾞ","ﾐﾆｳｽ徳島","ﾆﾐｳｽ","770-0831","徳島県徳島市","寺島本町西1丁目61番地","JR徳島駅クレメントプラザ","088-656-3290","088-656-3290","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200469","株式会社　ｱｽｷｰ・ﾒﾃﾞｨｱﾜｰｸｽ","販売企画部","㈱ｱｽｷｰ・ﾒﾃﾞｨｱﾜｰｸｽ","ｱｽｷｰ･ﾒ","102-8584","東京都千代田区富士見1-8-19","角川第3本社ビル","","03-5216-8118","03-5216-8120","","200469","㈱ｱｽｷｰ・ﾒﾃﾞｨｱﾜｰｸｽ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200470","ハマデスポーツ　株式会社","","ハマデスポーツ㈱","ﾊﾏﾃﾞｽﾎ","653-0014","兵庫県神戸市長田区","御蔵通6-201-23","","078-577-5701","078-577-5710","","200470","ハマデスポーツ㈱","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",100000
"200471","株式会社　サイバーエッジ","","㈱サイバーエッジ","ｻｲﾊﾞｰｴ","460-0002","愛知県名古屋市中区","丸の内2-7-24","KS 名古屋ビル6F","052-684-5091","052-684-5092","","200471","㈱サイバーエッジ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"200472","株式会社　ユージュアル","","㈱ユージュアル","ﾕｰｼﾞｭｱ","107-0062","東京都港区","南青山5-16-3","メゾン青南4F","03-641-0879","03-6425-7574","","200472","㈱ユージュアル","通常","000011","三島",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200473","有限会社　エイオーワン","","㈲エイオーワン","ｴｲｵｰﾜﾝ","135-0042","東京都江東区","木場5-12-14","","03-5639-9801","03-5639-9802","","200473","㈲エイオーワン","通常","000011","三島",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200474","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　ｲｵﾝ白河西郷店","ｲｵﾝ白河西郷店","ﾆﾐｳｽ","961-8061","福島県西白河郡西郷村","小田倉字岩下11-1","ｲｵﾝ白河西郷店内1F","0248-31-2451","","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200475","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　ｲｵﾝ仙台中山店","ｲｵﾝ仙台中山店","ﾆﾐｳｽ","981-3213","宮城県仙台市泉区","南中山1-35-40","ｲｵﾝ仙台中山店内2F","022-303-1300","","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200476","株式会社　ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","","㈱ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","ﾆｭｰﾊﾞﾗ","101-0051","東京都千代田区","神田神保町1丁目105","神保町三井ビルディング","03-3546-7148","03-3546-7121","","200476","㈱ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","本店","000019","松宮",30,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",3000000
"200477","ﾆｭｰﾊﾞﾗﾝｽ東京","","ﾆｭｰﾊﾞﾗﾝｽ東京","ﾆｭｰﾊﾞﾗ","150-0001","東京都渋谷区","神宮前5-50-3","","03-5774-8576","","","200476","㈱ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200478","ﾆｭｰﾊﾞﾗﾝｽ大阪","","ﾆｭｰﾊﾞﾗﾝｽ大阪","ﾆｭｰﾊﾞﾗ","550-0014","大阪府大阪市西区","北堀江1-6-2","","06-6578-9040","","","200476","㈱ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200479","株式会社　ライフサポート","","㈱ライフサポート","ﾗｲﾌｻﾎﾟ","550-0001","大阪府大阪市西区","土佐堀1丁目3-18","","06-7637-0990","06-6449-9909","","200479","㈱ライフサポート","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200480","株式会社　エスエスケイ","","㈱エスエスケイ","ｴｽｴｽｹｲ","542-0062","大阪府大阪市中央区","上本町西1-2-19","","06-6768-1111","06-6768-7745","","200480","㈱エスエスケイ","通常","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",10000000
"200481","ヒロウン　株式会社","大阪店","ヒロウン㈱","ﾋﾛｳﾝ","540-0012","大阪府大阪市中央区","谷町4-5-8","","06-6945-3939","06-6945-5530","","200481","ヒロウン㈱","本店","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200482","ヒロウン株式会社","福岡店","ヒロウン㈱福岡店","ﾋﾛｳﾝｶﾌ","812-0896","福岡県福岡市博多区","東光寺町1-11-28","","092-411-3939","092-472-4425","","200481","ヒロウン㈱","支店","000015","石井",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200483","ヒロウン株式会社","広島店","ヒロウン㈱広島店","ﾋﾛｳﾝｶﾌ","731-0137","広島県広島市安佐南区","山本2-10-23","","082-850-0303","082-875-5522","","200481","ヒロウン㈱","支店","000015","石井",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200484","ヒロウン株式会社","名古屋店","ヒロウン㈱名古屋店","ﾋﾛｳﾝｶﾌ","460-0008","愛知県名古屋市中区","栄2-2-17","名古屋情報センタービル3F","052-211-3939","052-211-3947","","200481","ヒロウン㈱","支店","000015","石井",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200485","ヒロウン株式会社","東京店","ヒロウン㈱東京店","ﾋﾛｳﾝｶﾌ","111-0051","東京都台東区","蔵前4-11-3","蔵前イシイビル2階","03-5825-3939","03-5825-3935","","200481","ヒロウン㈱","支店","000015","石井",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200486","ヒロウン株式会社","仙台営業所","ヒロウン㈱仙台営業所","ﾋﾛｳﾝｶﾌ","984-0015","宮城県仙台市若林区","卸町5-2-10","御町斎喜ビル506","022-238-3939","022-238-3930","","200481","ヒロウン㈱","支店","000015","石井",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200487","shop new balance(WEB)","","ｼｮｯﾌﾟﾆｭｰﾊﾞﾗﾝﾝｽｳｪﾌﾞ","ﾆｭｰﾊﾞﾗ","349-0224","埼玉県南埼玉郡白岡町","彦兵衛53-1","NBL気付","03-3546-1055","","","200476","㈱ﾆｭｰﾊﾞﾗﾝｽｱｽﾚﾁｯｸｽ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200488","株式会社　アールビーズ","ﾗﾝﾈｯﾄｼｮｯﾌﾟ事業部","㈱アールビーズ","ｱｰﾙﾋﾞｰ","150-0001","東京都渋谷区","神宮前2-4-12","DT外苑","03-5771-7923","03-3405-8425","","200488","㈱アールビーズ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",2000000
"200489","株式会社　ミットジャパン","","㈱ミットジャパン","ﾐｯﾄｼﾞｬ","541-0051","大阪府大阪市中央区","備後町3-4-1","山口玄ビル4F","06-6229-0310","06-6229-0340","","200489","㈱ミットジャパン","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"200490","有限会社　ロムコーポレーション","","㈲ﾛﾑｺｰﾎﾟﾚｰｼｮﾝ","ﾛﾑｺｰﾎﾟ","270-1345","千葉県印西市","船尾1356-1","","0476-48-4001","0476-48-4002","","200490","㈲ﾛﾑｺｰﾎﾟﾚｰｼｮﾝ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"200491","ミューズコー　株式会社","","ミューズコー㈱","ﾐｭｰｽﾞｺ","150-0013","東京都渋谷区","恵比寿1-20-8","エビススバルビル6階","03-6362-1320","03-3442-2121","","200491","ミューズコー㈱","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200492","株式会社　ロコンド","","㈱ロコンド","ﾛｺﾝﾄﾞ","151-0062","東京都渋谷区","元代々木町30-13","グラスシティ元代々木8階","03-5465-8022","03-5465-8023","","200492","㈱ロコンド","通常","000019","松宮",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200493","株式会社　アバンス","","㈱アバンス","ｱﾊﾞﾝｽ","543-0001","大阪府大阪市天王寺区","上本町6-9-21","フュージョンプラスビル6F","06-6776-7933","06-6776-7934","","200493","㈱アバンス","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200494","株式会社　ピーシーあきんど","","㈱ピーシーあきんど","ﾋﾟｰｼｰｱ","110-0005","東京都台東区","上野3-8-2","ピースコート1階","03-3835-1383","03-3835-1609","","200494","㈱ピーシーあきんど","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",3000000
"200495","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　ｲｵﾝ南砂店","ｲｵﾝ南砂店","ﾆﾐｳｽ","136-0076","東京都江東区","南砂6-7-15","","03-5677-3500","","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200496","株式会社　キミカ","","㈱キミカ","ｷﾐｶ","110-0015","東京都台東区","東上野1-21-1","ｶｶﾞﾐﾋﾞﾙ2F","03-5817-0017","03-5817-0018","","200496","㈱キミカ","通常","000003","岡田",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200497","株式会社　ONE FESTA","","㈱ONE FESTA","ﾜﾝﾌｪｽﾀ","171-0021","東京都豊島区","西池袋2-39-6","池袋ツルミビル1階","03-6907-0300","03-6907-0314","","200497","㈱ONE FESTA","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200498","株式会社　NTTぷらら","コマース戦略部","㈱NTTぷらら","ｴﾇﾃｨﾃｨﾌﾟﾗﾗ","170-6024","東京都豊島区","東池袋3-1-1","サンシャイン６０　２４階","03-5954-7250","03-5954-5355","","200498","㈱NTTぷらら","通常","000011","三島",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1000000
"200499","株式会社　ｼﾞｬﾊﾟﾈｯﾄたかた","","ｼﾞｬﾊﾟﾈｯﾄﾀｶﾀ","ｼﾞｬﾊﾟﾈｯﾄﾀｶ","857-1197","長崎県佐世保市日宇町2781","","","0956-26-1300","","","200499","ｼﾞｬﾊﾟﾈｯﾄﾀｶﾀ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200500","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　ｲｵﾝ茅ヶ崎店","ｲｵﾝ茅ヶ崎店","ﾆﾐｳｽ","253-0041","神奈川県茅ヶ崎市","茅ヶ崎2-7-71","","0467-82-6026","0467-88-5383","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200501","ｳｪﾙﾈｽﾌﾟﾛｼﾞｪｸﾄ　株式会社","","ｳｪﾙﾈｽﾌﾟﾛｼﾞｪｸﾄ㈱","ﾅﾁｭﾘｰﾗ","350-0042","埼玉県川越市","中原町1-5-1　1F","","049-228-4949","049-228-4949","","200501","ｳｪﾙﾈｽﾌﾟﾛｼﾞｪｸﾄ㈱","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200502","株式会社　西田","","㈱西田","ﾆｼﾀﾞ","618-0001","大阪府三島郡島本町","山崎1-2-4","","080-1600-0118","","","200502","㈱西田","通常","000008","河田",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200503","ゼクロス　株式会社","","ゼクロス㈱","ｾﾞｸﾛｽ ｶﾌﾞｼ","104-0061","東京都中央区","銀座1-3-3","G1ビル7F　593号","03-4570-8619","03-5770-7883","","200503","ゼクロス㈱","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"200504","株式会社　リアルコマース","","㈱リアルコマース","ﾘｱﾙｺﾏｰｽ","108-0022","東京都港区","海岸３丁目3-8-6F","","03-6435-4511","03-6435-4522","","200504","㈱リアルコマース","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200505","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　ｲｵﾝ　葛西店","ｲｵﾝ葛西店","ﾆﾐｳｽ","134-0088","東京都江戸川区","西葛西3-9-19","イオン葛西店　3F　ﾆﾐｳｽ","03-3675-5111","","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200506","株式会社　ｱｲﾌﾘｰｸﾌﾟﾛﾀﾞｸﾂｾｰﾙｽ","","㈱ｱｲﾌﾘｰｸﾌﾟﾛﾀﾞｸﾙｾｰﾙｽ","ｱｲﾌﾘｰｸﾌﾟﾛﾀ","107-0052","東京都港区","赤坂2-17-22","赤坂ツインタワー東館11F","03-6743-3006","03-6743-3001","","200506","㈱ｱｲﾌﾘｰｸﾌﾟﾛﾀﾞｸﾙｾｰﾙｽ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200507","株式会社　朋コーポレーション","","㈱朋ｺｰﾎﾟﾚｰｼｮﾝ","ﾄﾓｺｰﾎﾟﾚｰｼｮ","279-0025","千葉県浦安市","鉄鋼通り1-2-11","","047-390-8210","047-390-8214","","200507","㈱朋ｺｰﾎﾟﾚｰｼｮﾝ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",3000000
"200508","株式会社　ジェンガ","","㈱ジェンガ","ｼﾞｪﾝｶﾞ","170-0005","東京都豊島区","南大塚2-40-1","大塚中央ビル　306","03-6912-1945","03-6369-3009","","200508","㈱ジェンガ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200509","株式会社　三交ｸﾘｴｲﾃｨﾌﾞ･ﾗｲﾌ","東急ハンズ　ANNEX店　0726206-00","㈱三交ｸﾘｴｲﾃｨﾌﾞ･ﾗｲﾌ","ﾄｳｷｭｳﾄｳｷｭｳ","460-0003","愛知県名古屋市中区","錦3-5-4","","052-961-5792","052-961-5478","","200230","㈱三交ｸﾘｴｲﾃｨﾌﾞ･ﾗｲﾌ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1000000
"200510","三共スポーツ　株式会社","","三共スポーツ㈱","ｻﾝｷｮｳｽﾎﾟｰﾂ","110-0016","東京都台東区","台東1-9-3","","03-3832-1281","03-3832-1273","","200510","三共スポーツ㈱","通常","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200511","株式会社　ﾕﾆﾊﾞｰｻﾙｳｫｰｷﾝｸﾞﾃﾞｻﾞｲﾝ","","㈱ﾕﾆﾊﾞｰｻﾙｳｫｰｷﾝｸﾞﾃﾞｻﾞ","ﾕﾆﾊﾞｰｻﾙｳｫｰ","530-0001","大阪府大阪市北区","梅田1-11-4","大阪駅前第4ビル　B1","06-6344-6570","06-6344-2277","","200511","㈱ﾕﾆﾊﾞｰｻﾙｳｫｰｷﾝｸﾞﾃﾞｻﾞ","通常","000008","河田",30,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200512","ニックス","","ニックス","ﾆｯｸｽ","949-6103","新潟県南魚沼郡湯沢町","土樽178-1","スカイリゾート湯沢516","025-787-6720","025-787-6720","","200512","ニックス","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200513","株式会社　ビヨンクール","","㈱ビヨンクール","ﾋﾞﾖﾝｸｰﾙ","542-0081","大阪府大阪市中央区","南船場1-16-13","堺筋ベストビル10F","06-6271-2305","06-6271-2306","","200513","㈱ビヨンクール","通常","000011","三島",30,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200514","羽立工業　株式会社","","羽立工業㈱","ﾊﾀﾁｺｳｷﾞｮｳ","431-0421","静岡県湖西市","新所3","","053-578-1501","053-578-2724","","200514","羽立工業㈱","通常","000015","石井",30,0,0,25,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200515","リンベル　株式会社","","リンベル㈱","ﾘﾝﾍﾞﾙ ｶﾌﾞｼ","103-0027","東京都中央区","日本橋3-13-6","","03-3246-1130","03-3246-1131","","200515","リンベル㈱","通常","000015","石井",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200516","WINS","","WINS","ｳｨﾝｽﾞ","262-0045","千葉県千葉市花見川区","作新台1-20-36","","080-1185-4246","043-257-4332","","200516","WINS","通常","000008","河田",30,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200517","ﾉﾙﾃﾞｨｯｸｳｫｰｸｸﾘｴｲﾄ","","ﾉﾙﾃﾞｨｯｸｳｫｰｸｸﾘｴｲﾄ","ﾉﾙﾃﾞｨｯｸｳｫｰ","509-7201","岐阜県恵那市","大井町227-11","岐阜県ﾉﾙﾃﾞｨｯｸ・ｳｫｰｸ連盟","090-8551-8001","","","200517","ﾉﾙﾃﾞｨｯｸｳｫｰｸｸﾘｴｲﾄ","通常","000008","河田",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",100000
"200518","株式会社　ミック","","㈱ミック","ﾐｯｸ","224-0054","神奈川県横浜市都筑区","佐江戸町269-1","","045-929-5770","045-929-5780","","200518","㈱ミック","通常","000019","松宮",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200519","株式会社　クスコ","","㈱クスコ","ｸｽｺ","550-0013","大阪府大阪市西区","新町3-9-5","","06-6531-5664","06-6536-3090","","200519","㈱クスコ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200520","株式会社　河西","","㈱河西","ｶﾜﾆｼ","411-0912","静岡県駿東郡清水町","卸団地242","","055-975-0095","055-971-4513","","200520","㈱河西","通常","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"200521","株式会社　アポワテック","","㈱アポワテック","ｱﾎﾟﾜﾃｯｸ","340-0815","埼玉県八潮市","八潮5-8-13","","048-954-7810","048-954-7801","","200521","㈱アポワテック","通常","000008","河田",30,0,0,30,0,0,0,"当月",0,"",0,"",9,"指定なし",0,"",0,"",500000
"200522","株式会社　髙島屋","","㈱髙島屋","ﾀｶｼﾏﾔ","1038265","東京都中央区日本橋2-4-1","","","03-3246-6645","03-3246-6659","","200522","㈱髙島屋","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",3000000
